MIRNA_ID	HAIRPIN_ID	FULL_ALIGN_HAIRPIN_START_INDEX	FULL_ALIGN_HAIRPIN_END_INDEX
hsa-mir-4321	hsa-mir-4321	50	70
hsa-mir-4323	hsa-mir-4323	42	59
hsa-mir-4323	hsa-mir-766	69	85
hsa-mir-4324	hsa-mir-4324	43	62
hsa-mir-4256	hsa-mir-4256	11	28
hsa-mir-4257	hsa-mir-4257	59	76
hsa-mir-4258	hsa-mir-4258	11	27
hsa-mir-4259	hsa-mir-4259	70	91
hsa-mir-4260	hsa-mir-4260	11	29
hsa-mir-4253	hsa-mir-4253	41	58
hsa-mir-4251	hsa-mir-4251	35	51
hsa-mir-4254	hsa-mir-4254	44	66
hsa-mir-4255	hsa-mir-4255	11	27
hsa-mir-4252	hsa-mir-4252	35	53
hsa-mir-4325	hsa-mir-4325	11	28
hsa-mir-4326	hsa-mir-4326	11	30
hsa-mir-4327	hsa-mir-4327	11	29
hsa-mir-4261	hsa-mir-4261	33	48
hsa-mir-4265	hsa-mir-4265	71	89
hsa-mir-4266	hsa-mir-4266	30	45
hsa-mir-4267	hsa-mir-4267	11	26
hsa-mir-4262	hsa-mir-4262	28	44
hsa-mir-2355-5p	hsa-mir-2355	11	31
hsa-mir-2355-3p	hsa-mir-2355	54	75
hsa-mir-4268	hsa-mir-4268	34	54
hsa-mir-4269	hsa-mir-4269	11	31
hsa-mir-4263	hsa-mir-4263	56	73
hsa-mir-4264	hsa-mir-4264	11	27
hsa-mir-4270	hsa-mir-4270	11	30
hsa-mir-4271	hsa-mir-4271	39	57
hsa-mir-4272	hsa-mir-4272	37	54
hsa-mir-4273	hsa-mir-4273	11	28
hsa-mir-4276	hsa-mir-4276	11	27
hsa-mir-4275	hsa-mir-4275	11	27
hsa-mir-4274	hsa-mir-4274	64	81
hsa-mir-4281	hsa-mir-4281	35	52
hsa-mir-4277	hsa-mir-4277	11	31
hsa-mir-4279	hsa-mir-4279	33	48
hsa-mir-4278	hsa-mir-4278	42	59
hsa-mir-4280	hsa-mir-4280	11	31
hsa-mir-4282	hsa-mir-4282	40	57
hsa-mir-4285	hsa-mir-4285	11	28
hsa-mir-4283	hsa-mir-4283-2	11	27
hsa-mir-4283	hsa-mir-4283-1	11	27
hsa-mir-4284	hsa-mir-4284	11	28
hsa-mir-4286	hsa-mir-4286	11	27
hsa-mir-4287	hsa-mir-4287	11	29
hsa-mir-4287	hsa-mir-512-2	27	41
hsa-mir-4287	hsa-mir-512-1	21	35
hsa-mir-4288	hsa-mir-4288	41	57
hsa-mir-4292	hsa-mir-4292	40	57
hsa-mir-4289	hsa-mir-4289	11	29
hsa-mir-4289	hsa-mir-107	54	72
hsa-mir-4290	hsa-mir-4290	67	85
hsa-mir-4291	hsa-mir-4291	11	26
hsa-mir-4329	hsa-mir-4329	43	61
hsa-mir-4330	hsa-mir-4330	77	95
hsa-mir-500b-5p	hsa-mir-500b	11	28
hsa-mir-500b-5p	hsa-mir-500a	14	31
hsa-mir-500b-3p	hsa-mir-500b	51	70
hsa-mir-500b-3p	hsa-mir-501	54	73
hsa-mir-4328	hsa-mir-4328	30	46
hsa-mir-4328	hsa-mir-145	18	32
hsa-mir-3605-5p	hsa-mir-3605	22	44
hsa-mir-3605-3p	hsa-mir-3605	66	88
hsa-mir-3606-5p	hsa-mir-3606	16	36
hsa-mir-3606-3p	hsa-mir-3606	42	62
hsa-mir-3607-5p	hsa-mir-3607	12	33
hsa-mir-3607-3p	hsa-mir-3607	51	70
hsa-mir-3609	hsa-mir-3609	51	74
hsa-mir-3610	hsa-mir-3610	42	61
hsa-mir-3611	hsa-mir-3611	52	72
hsa-mir-3612	hsa-mir-3612	14	35
hsa-mir-3613-5p	hsa-mir-3613	16	37
hsa-mir-3613-3p	hsa-mir-3613	53	76
hsa-mir-3614-5p	hsa-mir-3614	15	37
hsa-mir-3614-3p	hsa-mir-3614	53	75
hsa-mir-3615	hsa-mir-3615	51	71
hsa-mir-3616-5p	hsa-mir-3616	19	40
hsa-mir-3616-3p	hsa-mir-3616	60	82
hsa-mir-3617-5p	hsa-mir-3617	10	31
hsa-mir-3617-3p	hsa-mir-3617	50	72
hsa-mir-3618	hsa-mir-3618	52	73
hsa-mir-3619-5p	hsa-mir-3619	16	37
hsa-mir-3619-3p	hsa-mir-3619	47	68
hsa-mir-23c	hsa-mir-23c	66	87
hsa-mir-23c	hsa-mir-23b	58	78
hsa-mir-3620-5p	hsa-mir-3620	23	44
hsa-mir-3620-5p	hsa-mir-1587	3	22
hsa-mir-3620-3p	hsa-mir-3620	58	79
hsa-mir-3621	hsa-mir-3621	16	35
hsa-mir-3622a-5p	hsa-mir-3622a	14	35
hsa-mir-3622a-3p	hsa-mir-3622a	50	71
hsa-mir-3622b-5p	hsa-mir-3622b	23	42
hsa-mir-3622b-3p	hsa-mir-3622b	58	78
hsa-mir-3646	hsa-mir-3646	58	79
hsa-mir-3648	hsa-mir-3648	28	48
hsa-mir-3649	hsa-mir-3649	47	65
hsa-mir-3650	hsa-mir-3650	4	22
hsa-mir-3651	hsa-mir-3651	64	87
hsa-mir-3652	hsa-mir-3652	1	18
hsa-mir-3653	hsa-mir-3653	75	92
hsa-mir-3654	hsa-mir-3654	38	56
hsa-mir-3655	hsa-mir-3655	1	21
hsa-mir-3656	hsa-mir-3656	49	65
hsa-mir-3657	hsa-mir-3657	69	89
hsa-mir-3658	hsa-mir-3658	3	24
hsa-mir-1273e	hsa-mir-1273e	14	35
hsa-mir-3659	hsa-mir-3659	59	79
hsa-mir-3660	hsa-mir-3660	60	80
hsa-mir-3661	hsa-mir-3661	21	42
hsa-mir-3662	hsa-mir-3662	55	78
hsa-mir-3663-5p	hsa-mir-3663	21	41
hsa-mir-3663-3p	hsa-mir-3663	58	80
hsa-mir-3664-5p	hsa-mir-3664	21	42
hsa-mir-3664-3p	hsa-mir-3664	59	80
hsa-mir-3665	hsa-mir-3665	25	42
hsa-mir-3666	hsa-mir-3666	29	49
hsa-mir-3667-5p	hsa-mir-3667	9	30
hsa-mir-3667-3p	hsa-mir-3667	45	66
hsa-mir-3668	hsa-mir-3668	9	29
hsa-mir-3669	hsa-mir-3669	54	76
hsa-mir-3670	hsa-mir-3670-2	40	63
hsa-mir-3670	hsa-mir-3670-1	40	63
hsa-mir-3671	hsa-mir-3671	60	81
hsa-mir-3672	hsa-mir-3672	15	37
hsa-mir-3673	hsa-mir-3673	11	31
hsa-mir-3674	hsa-mir-3674	9	30
hsa-mir-3675-5p	hsa-mir-3675	12	34
hsa-mir-3675-3p	hsa-mir-3675	43	64
hsa-mir-3677-5p	hsa-mir-3677	3	24
hsa-mir-3677-3p	hsa-mir-3677	39	60
hsa-mir-3678-5p	hsa-mir-3678	9	28
hsa-mir-3678-3p	hsa-mir-3678	69	90
hsa-mir-3679-5p	hsa-mir-3679	6	28
hsa-mir-3679-3p	hsa-mir-3679	44	65
hsa-mir-3680-5p	hsa-mir-3680-2	14	35
hsa-mir-3680-5p	hsa-mir-3680-1	14	35
hsa-mir-3680-3p	hsa-mir-3680-2	50	72
hsa-mir-3680-3p	hsa-mir-3680-1	50	72
hsa-mir-3681-5p	hsa-mir-3681	9	30
hsa-mir-3681-3p	hsa-mir-3681	45	66
hsa-mir-3682-5p	hsa-mir-3682	15	36
hsa-mir-3682-3p	hsa-mir-3682	50	70
hsa-mir-3683	hsa-mir-3683	15	36
hsa-mir-3684	hsa-mir-3684	48	68
hsa-mir-3685	hsa-mir-3685	6	27
hsa-mir-3686	hsa-mir-3686	55	76
hsa-mir-3687	hsa-mir-3687	35	58
hsa-mir-3688-5p	hsa-mir-3688-2	12	32
hsa-mir-3688-5p	hsa-mir-3688-1	15	35
hsa-mir-3688-3p	hsa-mir-3688-2	57	78
hsa-mir-3688-3p	hsa-mir-3688-1	60	81
hsa-mir-3689a-5p	hsa-mir-3689e	7	28
hsa-mir-3689a-5p	hsa-mir-3689b	46	67
hsa-mir-3689a-5p	hsa-mir-3689a	10	31
hsa-mir-3689a-5p	hsa-mir-3689c	7	28
hsa-mir-3689a-3p	hsa-mir-3689c	23	44
hsa-mir-3689a-3p	hsa-mir-3689a	50	71
hsa-mir-3689a-3p	hsa-mir-3689e	23	44
hsa-mir-3689a-3p	hsa-mir-3689b	38	59
hsa-mir-3690	hsa-mir-3690-2	10	32
hsa-mir-3690	hsa-mir-3690-1	10	32
hsa-mir-3691-5p	hsa-mir-3691	15	37
hsa-mir-3691-3p	hsa-mir-3691	56	77
hsa-mir-3692-5p	hsa-mir-3692	6	29
hsa-mir-3692-3p	hsa-mir-3692	44	67
hsa-mir-3713	hsa-mir-3713	1	20
hsa-mir-3714	hsa-mir-3714	1	22
hsa-mir-3180	hsa-mir-3180-5	36	54
hsa-mir-3180	hsa-mir-3180-4	36	54
hsa-mir-3180	hsa-mir-3180-3	62	80
hsa-mir-3180	hsa-mir-3180-2	58	76
hsa-mir-3180	hsa-mir-3180-1	62	80
hsa-mir-3907	hsa-mir-3907	93	114
hsa-mir-3689b-5p	hsa-mir-3689e	7	28
hsa-mir-3689b-5p	hsa-mir-3689b	46	67
hsa-mir-3689b-5p	hsa-mir-3689a	10	31
hsa-mir-3689b-5p	hsa-mir-3689c	7	28
hsa-mir-3689b-3p	hsa-mir-3689c	47	68
hsa-mir-3689b-3p	hsa-mir-3689b	86	107
hsa-mir-3689b-3p	hsa-mir-3689a	50	71
hsa-mir-3908	hsa-mir-3908	5	26
hsa-mir-3909	hsa-mir-3909	71	92
hsa-mir-3910	hsa-mir-3910-2	50	69
hsa-mir-3910	hsa-mir-3910-1	63	82
hsa-mir-3911	hsa-mir-3911	12	33
hsa-mir-3911	hsa-mir-4658	41	57
hsa-mir-3912-5p	hsa-mir-3912	29	49
hsa-mir-3912-3p	hsa-mir-3912	63	83
hsa-mir-3913-5p	hsa-mir-3913-2	22	43
hsa-mir-3913-5p	hsa-mir-3913-1	23	44
hsa-mir-3913-3p	hsa-mir-3913-2	58	79
hsa-mir-3913-3p	hsa-mir-3913-1	59	80
hsa-mir-3914	hsa-mir-3914-2	61	82
hsa-mir-3914	hsa-mir-3914-1	63	84
hsa-mir-3915	hsa-mir-3915	21	42
hsa-mir-3916	hsa-mir-3916	20	45
hsa-mir-3917	hsa-mir-3917	52	71
hsa-mir-3918	hsa-mir-3918	19	39
hsa-mir-3919	hsa-mir-3919	55	75
hsa-mir-3150b-5p	hsa-mir-3150b	15	36
hsa-mir-3150b-3p	hsa-mir-3150b	53	73
hsa-mir-3920	hsa-mir-3920	51	72
hsa-mir-3921	hsa-mir-3921	52	74
hsa-mir-3922-5p	hsa-mir-3922	13	35
hsa-mir-3922-3p	hsa-mir-3922	62	83
hsa-mir-3923	hsa-mir-3923	51	72
hsa-mir-3924	hsa-mir-3924	50	71
hsa-mir-3925-5p	hsa-mir-3925	12	33
hsa-mir-3925-3p	hsa-mir-3925	47	67
hsa-mir-3926	hsa-mir-3926-2	6	26
hsa-mir-3926	hsa-mir-3926-1	11	31
hsa-mir-3927-5p	hsa-mir-3927	8	28
hsa-mir-3927-3p	hsa-mir-3927	45	66
hsa-mir-676-5p	hsa-mir-676	8	28
hsa-mir-676-3p	hsa-mir-676	43	63
hsa-mir-3928-5p	hsa-mir-3928	3	25
hsa-mir-3928-3p	hsa-mir-3928	37	58
hsa-mir-3929	hsa-mir-3929	33	55
hsa-mir-3934-5p	hsa-mir-3934	25	46
hsa-mir-3934-3p	hsa-mir-3934	64	85
hsa-mir-3935	hsa-mir-3935	58	79
hsa-mir-3936	hsa-mir-3936	66	87
hsa-mir-3937	hsa-mir-3937	61	83
hsa-mir-3938	hsa-mir-3938	59	80
hsa-mir-548y	hsa-mir-548y	23	44
hsa-mir-548y	hsa-mir-548f-1	14	33
hsa-mir-3939	hsa-mir-3939	62	83
hsa-mir-3940-5p	hsa-mir-3940	23	42
hsa-mir-3940-3p	hsa-mir-3940	57	78
hsa-mir-3941	hsa-mir-3941	60	81
hsa-mir-3942-5p	hsa-mir-3942	23	44
hsa-mir-3942-3p	hsa-mir-3942	65	85
hsa-mir-3943	hsa-mir-3943	23	45
hsa-mir-3944-5p	hsa-mir-3944	23	43
hsa-mir-3944-3p	hsa-mir-3944	63	85
hsa-mir-3945	hsa-mir-3945	23	45
hsa-mir-374c-5p	hsa-mir-374c	13	34
hsa-mir-374c-5p	hsa-mir-374b	13	32
hsa-mir-374c-5p	hsa-mir-374a	14	33
hsa-mir-374c-3p	hsa-mir-374c	39	60
hsa-mir-374c-3p	hsa-mir-374b	39	58
hsa-mir-642b-5p	hsa-mir-642b	10	31
hsa-mir-642b-5p	hsa-mir-642a	17	35
hsa-mir-642b-3p	hsa-mir-642b	47	68
hsa-mir-642b-3p	hsa-mir-642a	51	69
hsa-mir-550b-2-5p	hsa-mir-550b-2	16	37
hsa-mir-550b-2-5p	hsa-mir-550b-1	16	37
hsa-mir-550b-2-5p	hsa-mir-550a-3	22	39
hsa-mir-550b-2-5p	hsa-mir-550a-2	23	40
hsa-mir-550b-2-5p	hsa-mir-550a-1	23	40
hsa-mir-550b-3p	hsa-mir-550b-2	58	77
hsa-mir-550b-3p	hsa-mir-550b-1	58	77
hsa-mir-550b-3p	hsa-mir-550a-3	62	79
hsa-mir-550b-3p	hsa-mir-550a-2	63	80
hsa-mir-550b-3p	hsa-mir-550a-1	63	80
hsa-mir-548z	hsa-mir-548z	54	76
hsa-mir-548z	hsa-mir-548h-4	71	93
hsa-mir-548z	hsa-mir-548ak	36	56
hsa-mir-548z	hsa-mir-548ap	57	76
hsa-mir-548aa	hsa-mir-548ad	50	73
hsa-mir-548aa	hsa-mir-548aa-2	55	79
hsa-mir-548aa	hsa-mir-548aa-1	55	79
hsa-mir-548aa	hsa-mir-548t	46	70
hsa-mir-548aa	hsa-mir-548d-2	62	86
hsa-mir-548aa	hsa-mir-548d-1	62	86
hsa-mir-548o-5p	hsa-mir-548am	10	31
hsa-mir-548o-5p	hsa-mir-548o-2	7	28
hsa-mir-548o-5p	hsa-mir-548c	25	46
hsa-mir-548o-5p	hsa-mir-548au	1	21
hsa-mir-548o-5p	hsa-mir-548h-4	17	36
hsa-mir-548o-5p	hsa-mir-548ax	12	27
hsa-mir-548o-5p	hsa-mir-548as	1	22
hsa-mir-548o-5p	hsa-mir-548aq	2	22
hsa-mir-1268b	hsa-mir-1268b	4	23
hsa-mir-1268b	hsa-mir-1268a	5	22
hsa-mir-378e	hsa-mir-378e	58	76
hsa-mir-378e	hsa-mir-378d-1	31	47
hsa-mir-378e	hsa-mir-378c	11	27
hsa-mir-378e	hsa-mir-378d-2	22	38
hsa-mir-378e	hsa-mir-378a	43	59
hsa-mir-548ab	hsa-mir-548ab	11	32
hsa-mir-548ab	hsa-mir-548n	11	30
hsa-mir-548ab	hsa-mir-548ay	28	48
hsa-mir-548ab	hsa-mir-548x-2	23	43
hsa-mir-548ab	hsa-mir-548i-4	11	31
hsa-mir-548ab	hsa-mir-548i-3	39	59
hsa-mir-548ab	hsa-mir-548i-2	39	59
hsa-mir-4417	hsa-mir-4417	12	29
hsa-mir-4418	hsa-mir-4418	39	56
hsa-mir-4419a	hsa-mir-4419a	39	55
hsa-mir-378f	hsa-mir-378f	52	71
hsa-mir-378f	hsa-mir-378j	21	40
hsa-mir-378f	hsa-mir-378c	11	30
hsa-mir-378f	hsa-mir-378a	43	62
hsa-mir-4420	hsa-mir-4420	54	75
hsa-mir-4421	hsa-mir-4421	43	64
hsa-mir-4422	hsa-mir-4422	16	36
hsa-mir-4423-5p	hsa-mir-4423	13	34
hsa-mir-4423-3p	hsa-mir-4423	49	69
hsa-mir-378g	hsa-mir-378g	2	21
hsa-mir-378g	hsa-mir-378c	11	30
hsa-mir-378g	hsa-mir-378a	43	62
hsa-mir-548ac	hsa-mir-548ac	53	74
hsa-mir-548ac	hsa-mir-548n	45	64
hsa-mir-548ac	hsa-mir-548a-3	62	81
hsa-mir-548ac	hsa-mir-548a-2	62	81
hsa-mir-548ac	hsa-mir-548a-1	62	81
hsa-mir-4424	hsa-mir-4424	15	36
hsa-mir-4425	hsa-mir-4425	50	71
hsa-mir-4426	hsa-mir-4426	6	22
hsa-mir-4427	hsa-mir-4427	44	64
hsa-mir-4428	hsa-mir-4428	46	67
hsa-mir-4429	hsa-mir-4429	7	26
hsa-mir-4430	hsa-mir-4430	4	21
hsa-mir-548ad	hsa-mir-548ad	49	70
hsa-mir-4431	hsa-mir-4431	7	28
hsa-mir-4432	hsa-mir-4432	65	84
hsa-mir-4433-5p	hsa-mir-4433	12	32
hsa-mir-4433-3p	hsa-mir-4433	51	71
hsa-mir-4434	hsa-mir-4434	8	25
hsa-mir-4435	hsa-mir-4435-2	5	26
hsa-mir-4435	hsa-mir-4435-1	10	31
hsa-mir-4436a	hsa-mir-4436a	56	76
hsa-mir-4437	hsa-mir-4437	40	60
hsa-mir-548ae	hsa-mir-548ae-2	43	63
hsa-mir-548ae	hsa-mir-548ae-1	43	63
hsa-mir-548ae	hsa-mir-548x	47	66
hsa-mir-548ae	hsa-mir-548ba	38	56
hsa-mir-548ae	hsa-mir-548aq	37	55
hsa-mir-548ae	hsa-mir-548x-2	60	78
hsa-mir-548ae	hsa-mir-548aj-2	56	73
hsa-mir-548ae	hsa-mir-548h-3	65	83
hsa-mir-4438	hsa-mir-4438	56	76
hsa-mir-4439	hsa-mir-4439	4	25
hsa-mir-4440	hsa-mir-4440	65	86
hsa-mir-4441	hsa-mir-4441	83	99
hsa-mir-4442	hsa-mir-4442	49	65
hsa-mir-4443	hsa-mir-4443	9	25
hsa-mir-4444	hsa-mir-4444-2	43	60
hsa-mir-4444	hsa-mir-4444-1	43	60
hsa-mir-4445-5p	hsa-mir-4445	8	29
hsa-mir-4445-3p	hsa-mir-4445	44	64
hsa-mir-4446-5p	hsa-mir-4446	8	29
hsa-mir-4446-3p	hsa-mir-4446	43	64
hsa-mir-4447	hsa-mir-4447	63	79
hsa-mir-4448	hsa-mir-4448	61	80
hsa-mir-4449	hsa-mir-4449	39	60
hsa-mir-548ag	hsa-mir-548ag-2	4	24
hsa-mir-548ag	hsa-mir-548ag-1	5	25
hsa-mir-4450	hsa-mir-4450	5	26
hsa-mir-548ah-5p	hsa-mir-548ah	11	30
hsa-mir-548ah-3p	hsa-mir-548ah	47	68
hsa-mir-548ah-3p	hsa-mir-548p	50	71
hsa-mir-548ah-3p	hsa-mir-548am	46	66
hsa-mir-548ah-3p	hsa-mir-548av	43	62
hsa-mir-548ah-3p	hsa-mir-548o-2	47	66
hsa-mir-548ah-3p	hsa-mir-548o	89	108
hsa-mir-548ah-3p	hsa-mir-548aq	37	58
hsa-mir-4451	hsa-mir-4451	48	64
hsa-mir-4452	hsa-mir-4452	46	68
hsa-mir-4453	hsa-mir-4453	5	24
hsa-mir-4454	hsa-mir-4454	3	22
hsa-mir-4455	hsa-mir-4455	4	20
hsa-mir-4456	hsa-mir-4456	6	22
hsa-mir-4457	hsa-mir-4457	43	64
hsa-mir-4458	hsa-mir-4458	9	27
hsa-mir-4459	hsa-mir-4459	3	24
hsa-mir-4460	hsa-mir-4460	12	33
hsa-mir-4461	hsa-mir-4461	46	68
hsa-mir-378h	hsa-mir-378h	9	29
hsa-mir-3135b	hsa-mir-3135b	7	28
hsa-mir-4462	hsa-mir-4462	35	57
hsa-mir-4463	hsa-mir-4463	40	56
hsa-mir-4464	hsa-mir-4464	12	32
hsa-mir-548ai	hsa-mir-548ai	16	37
hsa-mir-548ai	hsa-mir-570	25	46
hsa-mir-548aj-3p	hsa-mir-548aj-2	55	75
hsa-mir-548aj-3p	hsa-mir-548aj-1	45	65
hsa-mir-548aj-3p	hsa-mir-548aq	38	56
hsa-mir-548aj-3p	hsa-mir-548x-2	59	77
hsa-mir-548aj-3p	hsa-mir-548x	46	64
hsa-mir-548aj-3p	hsa-mir-548h-3	66	84
hsa-mir-548aj-3p	hsa-mir-548ba	39	56
hsa-mir-548aj-3p	hsa-mir-548ae-2	44	61
hsa-mir-548aj-5p	hsa-mir-548aj-2	16	38
hsa-mir-548aj-5p	hsa-mir-548x	8	30
hsa-mir-548aj-5p	hsa-mir-548g	15	37
hsa-mir-548aj-5p	hsa-mir-548ar	1	20
hsa-mir-548aj-5p	hsa-mir-548am	7	29
hsa-mir-548aj-5p	hsa-mir-548al	7	29
hsa-mir-4465	hsa-mir-4465	42	63
hsa-mir-4466	hsa-mir-4466	5	22
hsa-mir-4467	hsa-mir-4467	4	25
hsa-mir-4468	hsa-mir-4468	46	63
hsa-mir-4469	hsa-mir-4469	52	73
hsa-mir-4470	hsa-mir-4470	45	65
hsa-mir-4471	hsa-mir-4471	49	70
hsa-mir-4472	hsa-mir-4472-2	8	25
hsa-mir-4472	hsa-mir-4472-1	58	75
hsa-mir-4473	hsa-mir-4473	57	78
hsa-mir-4474-5p	hsa-mir-4474	13	33
hsa-mir-4474-3p	hsa-mir-4474	45	66
hsa-mir-4475	hsa-mir-4475	37	58
hsa-mir-4476	hsa-mir-4476	45	66
hsa-mir-4477a	hsa-mir-4477b	50	68
hsa-mir-4477a	hsa-mir-4477a	48	69
hsa-mir-4477b	hsa-mir-4477b	50	71
hsa-mir-4477b	hsa-mir-4477a	50	68
hsa-mir-4478	hsa-mir-4478	5	21
hsa-mir-3689c	hsa-mir-3689c	47	68
hsa-mir-3689c	hsa-mir-3689b	86	107
hsa-mir-3689c	hsa-mir-3689a	50	71
hsa-mir-3689d	hsa-mir-3689d-2	4	25
hsa-mir-3689d	hsa-mir-3689d-1	2	23
hsa-mir-3689d	hsa-mir-3689f	46	66
hsa-mir-3689e	hsa-mir-3689e	7	28
hsa-mir-3689e	hsa-mir-3689b	46	67
hsa-mir-3689e	hsa-mir-3689a	10	31
hsa-mir-3689e	hsa-mir-3689c	7	28
hsa-mir-3689f	hsa-mir-3689f	4	25
hsa-mir-3689f	hsa-mir-3689c	7	28
hsa-mir-3689f	hsa-mir-3689a	58	78
hsa-mir-3689f	hsa-mir-3689e	33	52
hsa-mir-4479	hsa-mir-4479	45	66
hsa-mir-3155b	hsa-mir-3155b	37	54
hsa-mir-3155b	hsa-mir-3155a	52	69
hsa-mir-548ak	hsa-mir-548ak	5	25
hsa-mir-548ak	hsa-mir-548w	10	29
hsa-mir-548ak	hsa-mir-548au	1	20
hsa-mir-548ak	hsa-mir-548am	10	29
hsa-mir-548ak	hsa-mir-548o-2	7	26
hsa-mir-548ak	hsa-mir-548c	25	44
hsa-mir-4480	hsa-mir-4480	44	64
hsa-mir-4481	hsa-mir-4481	1	17
hsa-mir-4482-5p	hsa-mir-4482	8	29
hsa-mir-4482-3p	hsa-mir-4482	44	65
hsa-mir-4483	hsa-mir-4483	39	55
hsa-mir-4484	hsa-mir-4484	64	83
hsa-mir-4485	hsa-mir-4485	31	50
hsa-mir-4486	hsa-mir-4486	5	21
hsa-mir-4487	hsa-mir-4487	15	33
hsa-mir-4488	hsa-mir-4488	4	21
hsa-mir-4489	hsa-mir-4489	6	26
hsa-mir-548al	hsa-mir-548al	65	86
hsa-mir-4490	hsa-mir-4490	52	73
hsa-mir-4491	hsa-mir-4491	46	67
hsa-mir-4492	hsa-mir-4492	58	74
hsa-mir-4492	hsa-mir-4508	11	25
hsa-mir-4493	hsa-mir-4493	52	72
hsa-mir-4494	hsa-mir-4494	52	73
hsa-mir-4495	hsa-mir-4495	5	25
hsa-mir-4496	hsa-mir-4496	40	61
hsa-mir-4497	hsa-mir-4497	3	19
hsa-mir-4497	hsa-mir-7845	42	56
hsa-mir-4498	hsa-mir-4498	6	27
hsa-mir-4419b	hsa-mir-4419b	42	59
hsa-mir-4499	hsa-mir-4499	1	17
hsa-mir-4500	hsa-mir-4500	54	70
hsa-mir-4501	hsa-mir-4501	1	21
hsa-mir-4502	hsa-mir-4502	58	79
hsa-mir-4503	hsa-mir-4503	13	34
hsa-mir-4504	hsa-mir-4504	55	76
hsa-mir-4505	hsa-mir-4505	3	20
hsa-mir-4506	hsa-mir-4506	51	70
hsa-mir-2392	hsa-mir-2392	61	80
hsa-mir-4507	hsa-mir-4507	32	51
hsa-mir-4507	hsa-mir-4538	29	48
hsa-mir-4508	hsa-mir-4508	9	25
hsa-mir-4508	hsa-mir-4492	58	72
hsa-mir-4509	hsa-mir-4509-3	18	39
hsa-mir-4509	hsa-mir-4509-2	18	39
hsa-mir-4509	hsa-mir-4509-1	18	39
hsa-mir-4510	hsa-mir-4510	8	29
hsa-mir-4511	hsa-mir-4511	15	36
hsa-mir-4512	hsa-mir-4512	49	70
hsa-mir-4513	hsa-mir-4513	14	35
hsa-mir-4514	hsa-mir-4514	7	24
hsa-mir-4515	hsa-mir-4515	15	36
hsa-mir-4516	hsa-mir-4516	2	18
hsa-mir-4517	hsa-mir-4517	5	29
hsa-mir-4518	hsa-mir-4518	50	75
hsa-mir-4519	hsa-mir-4519	6	23
hsa-mir-4520a-5p	hsa-mir-4520b	1	20
hsa-mir-4520a-5p	hsa-mir-4520a	9	28
hsa-mir-4520a-3p	hsa-mir-4520a	42	63
hsa-mir-4520a-3p	hsa-mir-4520b	34	53
hsa-mir-4521	hsa-mir-4521	4	25
hsa-mir-1269b	hsa-mir-1269b	9	30
hsa-mir-1269b	hsa-mir-1269a	67	88
hsa-mir-4522	hsa-mir-4522	55	75
hsa-mir-4523	hsa-mir-4523	7	27
hsa-mir-4524a-5p	hsa-mir-4524a	6	27
hsa-mir-4524a-3p	hsa-mir-4524a	42	63
hsa-mir-4525	hsa-mir-4525	7	27
hsa-mir-4526	hsa-mir-4526	54	75
hsa-mir-4527	hsa-mir-4527	8	29
hsa-mir-4528	hsa-mir-4528	56	77
hsa-mir-4529-5p	hsa-mir-4529	6	27
hsa-mir-4529-3p	hsa-mir-4529	50	70
hsa-mir-4530	hsa-mir-4530	33	50
hsa-mir-4531	hsa-mir-4531	28	44
hsa-mir-4532	hsa-mir-4532	6	22
hsa-mir-4533	hsa-mir-4533	9	30
hsa-mir-4534	hsa-mir-4534	36	52
hsa-mir-378i	hsa-mir-378i	7	27
hsa-mir-378i	hsa-mir-378a	43	63
hsa-mir-378i	hsa-mir-378c	11	30
hsa-mir-4535	hsa-mir-4535	37	53
hsa-mir-548am-5p	hsa-mir-548am	10	31
hsa-mir-548am-5p	hsa-mir-548o-2	7	28
hsa-mir-548am-5p	hsa-mir-548c	25	46
hsa-mir-548am-5p	hsa-mir-548au	1	21
hsa-mir-548am-5p	hsa-mir-548h-4	17	36
hsa-mir-548am-5p	hsa-mir-548ax	12	27
hsa-mir-548am-5p	hsa-mir-548as	1	22
hsa-mir-548am-5p	hsa-mir-548aq	2	22
hsa-mir-548am-3p	hsa-mir-548am	46	67
hsa-mir-548am-3p	hsa-mir-548ah	47	67
hsa-mir-548am-3p	hsa-mir-548p	50	70
hsa-mir-548am-3p	hsa-mir-548av	43	61
hsa-mir-548am-3p	hsa-mir-548o-2	47	65
hsa-mir-548am-3p	hsa-mir-548o	89	107
hsa-mir-548am-3p	hsa-mir-548l	51	68
hsa-mir-548am-3p	hsa-mir-548aq	37	57
hsa-mir-1587	hsa-mir-1587	2	21
hsa-mir-1587	hsa-mir-4507	37	52
hsa-mir-4536-5p	hsa-mir-4536-2	2	22
hsa-mir-4536-5p	hsa-mir-4536-1	2	22
hsa-mir-4536-3p	hsa-mir-4536-2	68	88
hsa-mir-4536-3p	hsa-mir-4536-1	68	88
hsa-mir-548an	hsa-mir-548an	15	34
hsa-mir-4537	hsa-mir-4537	1	22
hsa-mir-4538	hsa-mir-4538	1	22
hsa-mir-4539	hsa-mir-4539	39	60
hsa-mir-4539	hsa-mir-4537	40	55
hsa-mir-4540	hsa-mir-4540	35	55
mmu-mir-3960	mmu-mir-3960	47	66
hsa-mir-3960	hsa-mir-3960	47	66
